t,X_true,Y_true,yaw_true,v_true,omega_true
4.7700000000000005,0.38226,0.0,0.0,0.277,0.0
4.78,0.38503,0.0,0.0,0.278,0.0
4.79,0.38781,0.0,0.0,0.27899999999999997,0.0
4.8,0.3906,0.0,0.0,0.27999999999999997,0.0
4.8100000000000005,0.3934,0.0,0.0,0.281,0.0
4.82,0.39621,0.0,0.0,0.28200000000000003,0.0
4.83,0.39903,0.0,0.0,0.283,0.0
4.84,0.40186,0.0,0.0,0.284,0.0
4.8500000000000005,0.4047,0.0,0.0,0.28500000000000003,0.0
4.86,0.40755,0.0,0.0,0.28600000000000003,0.0
4.87,0.41041,0.0,0.0,0.287,0.0
4.88,0.41328,0.0,0.0,0.288,0.0
4.89,0.41616,0.0,0.0,0.289,0.0
4.9,0.41905,0.0,0.0,0.29000000000000004,0.0
4.91,0.42195,0.0,0.0,0.291,0.0
4.92,0.42486,0.0,0.0,0.292,0.0
4.93,0.42778,0.0,0.0,0.293,0.0
4.94,0.43071,0.0,0.0,0.29400000000000004,0.0
4.95,0.43365,0.0,0.0,0.295,0.0
4.96,0.4366,0.0,0.0,0.296,0.0
4.97,0.43956,0.0,0.0,0.297,0.0
4.98,0.44253,0.0,0.0,0.29800000000000004,0.0
4.99,0.44550999999999996,0.0,0.0,0.299,0.0
5.0,0.44849999999999995,0.0,0.0,0.3,0.0
5.01,0.45149999999999996,0.0,0.0,0.3,0.0
5.0200000000000005,0.45449999999999996,0.0,0.0,0.3,0.0
5.03,0.45749999999999996,0.0,0.0,0.3,0.0
5.04,0.46049999999999996,0.0,0.0,0.3,0.0
5.05,0.46349999999999997,0.0,0.0,0.3,0.0
5.0600000000000005,0.46649999999999997,0.0,0.0,0.3,0.0
5.07,0.4695,0.0,0.0,0.3,0.0
5.08,0.4725,0.0,0.0,0.3,0.0
5.09,0.4755,0.0,0.0,0.3,0.0
5.1000000000000005,0.4785,0.0,0.0,0.3,0.0
5.11,0.4815,0.0,0.0,0.3,0.0
5.12,0.4845,0.0,0.0,0.3,0.0
5.13,0.4875,0.0,0.0,0.3,0.0
5.14,0.4905,0.0,0.0,0.3,0.0
5.15,0.4935,0.0,0.0,0.3,0.0
5.16,0.4965,0.0,0.0,0.3,0.0
5.17,0.4995,0.0,0.0,0.3,0.0
5.18,0.5025,0.0,0.0,0.3,0.0
5.19,0.5055,0.0,0.0,0.3,0.0
5.2,0.5085,0.0,0.0,0.3,0.0
5.21,0.5115,0.0,0.0,0.3,0.0
5.22,0.5145,0.0,0.0,0.3,0.0
5.23,0.5175,0.0,0.0,0.3,0.0
5.24,0.5205,0.0,0.0,0.3,0.0
5.25,0.5235,0.0,0.0,0.3,0.0
5.26,0.5265,0.0,0.0,0.3,0.0
5.2700000000000005,0.5295,0.0,0.0,0.3,0.0
5.28,0.5325,0.0,0.0,0.3,0.0
5.29,0.5355,0.0,0.0,0.3,0.0
5.3,0.5385,0.0,0.0,0.3,0.0
5.3100000000000005,0.5415,0.0,0.0,0.3,0.0
5.32,0.5445,0.0,0.0,0.3,0.0
5.33,0.5475,0.0,0.0,0.3,0.0
5.34,0.5505,0.0,0.0,0.3,0.0
5.3500000000000005,0.5535,0.0,0.0,0.3,0.0
5.36,0.5565,0.0,0.0,0.3,0.0
5.37,0.5595,0.0,0.0,0.3,0.0
5.38,0.5625,0.0,0.0,0.3,0.0
5.39,0.5655,0.0,0.0,0.3,0.0
5.4,0.5685,0.0,0.0,0.3,0.0
5.41,0.5715,0.0,0.0,0.3,0.0
5.42,0.5745,0.0,0.0,0.3,0.0
5.43,0.5775,0.0,0.0,0.3,0.0
5.44,0.5805,0.0,0.0,0.3,0.0
5.45,0.5835,0.0,0.0,0.3,0.0
5.46,0.5865,0.0,0.0,0.3,0.0
5.47,0.5895,0.0,0.0,0.3,0.0
5.48,0.5925,0.0,0.0,0.3,0.0
5.49,0.5955,0.0,0.0,0.3,0.0
5.5,0.5985,0.0,0.0,0.3,0.0
5.51,0.6015,0.0,0.0,0.3,0.0
5.5200000000000005,0.6045,0.0,0.0,0.3,0.0
5.53,0.6075,0.0,0.0,0.3,0.0
5.54,0.6105,0.0,0.0,0.3,0.0
5.55,0.6135,0.0,0.0,0.3,0.0
5.5600000000000005,0.6165,0.0,0.0,0.3,0.0
5.57,0.6195,0.0,0.0,0.3,0.0
5.58,0.6225,0.0,0.0,0.3,0.0
5.59,0.6255000000000001,0.0,0.0,0.3,0.0
5.6000000000000005,0.6285000000000001,0.0,0.0,0.3,0.0
5.61,0.6315000000000001,0.0,0.0,0.3,0.0
5.62,0.6345000000000001,0.0,0.0,0.3,0.0
5.63,0.6375000000000001,0.0,0.0,0.3,0.0
5.64,0.6405000000000001,0.0,0.0,0.3,0.0
5.65,0.6435000000000001,0.0,0.0,0.3,0.0
5.66,0.6465000000000001,0.0,0.0,0.3,0.0
5.67,0.6495000000000001,0.0,0.0,0.3,0.0
5.68,0.6525000000000001,0.0,0.0,0.3,0.0
5.69,0.6555000000000001,0.0,0.0,0.3,0.0
5.7,0.6585000000000001,0.0,0.0,0.3,0.0
5.71,0.6615000000000001,0.0,0.0,0.3,0.0
5.72,0.6645000000000001,0.0,0.0,0.3,0.0
5.73,0.6675000000000001,0.0,0.0,0.3,0.0
5.74,0.6705000000000001,0.0,0.0,0.3,0.0
5.75,0.6735000000000001,0.0,0.0,0.3,0.0
5.76,0.6765000000000001,0.0,0.0,0.3,0.0
5.7700000000000005,0.6795000000000001,0.0,0.0,0.3,0.0
5.78,0.6825000000000001,0.0,0.0,0.3,0.0
5.79,0.6855000000000001,0.0,0.0,0.3,0.0
5.8,0.6885000000000001,0.0,0.0,0.3,0.0
5.8100000000000005,0.6915000000000001,0.0,0.0,0.3,0.0
5.82,0.6945000000000001,0.0,0.0,0.3,0.0
5.83,0.6975000000000001,0.0,0.0,0.3,0.0
5.84,0.7005000000000001,0.0,0.0,0.3,0.0
5.8500000000000005,0.7035000000000001,0.0,0.0,0.3,0.0
5.86,0.7065000000000001,0.0,0.0,0.3,0.0
5.87,0.7095000000000001,0.0,0.0,0.3,0.0
5.88,0.7125000000000001,0.0,0.0,0.3,0.0
5.89,0.7155000000000001,0.0,0.0,0.3,0.0
5.9,0.7185000000000001,0.0,0.0,0.3,0.0
5.91,0.7215000000000001,0.0,0.0,0.3,0.0
5.92,0.7245000000000001,0.0,0.0,0.3,0.0
5.93,0.7275000000000001,0.0,0.0,0.3,0.0
5.94,0.7305000000000001,0.0,0.0,0.3,0.0
5.95,0.7335000000000002,0.0,0.0,0.3,0.0
5.96,0.7365000000000002,0.0,0.0,0.3,0.0
5.97,0.7395000000000002,0.0,0.0,0.3,0.0
5.98,0.7425000000000002,0.0,0.0,0.3,0.0
5.99,0.7455000000000002,0.0,0.0,0.3,0.0
6.0,0.7485000000000002,0.0,0.0,0.3,0.0
6.01,0.7515000000000002,0.0,0.0,0.3,0.0
6.0200000000000005,0.7545000000000002,0.0,0.0,0.3,0.0
6.03,0.7575000000000002,0.0,0.0,0.3,0.0
6.04,0.7605000000000002,0.0,0.0,0.3,0.0
6.05,0.7635000000000002,0.0,0.0,0.3,0.0
6.0600000000000005,0.7665000000000002,0.0,0.0,0.3,0.0
6.07,0.7695000000000002,0.0,0.0,0.3,0.0
6.08,0.7725000000000002,0.0,0.0,0.3,0.0
6.09,0.7755000000000002,0.0,0.0,0.3,0.0
6.1000000000000005,0.7785000000000002,0.0,0.0,0.3,0.0
6.11,0.7815000000000002,0.0,0.0,0.3,0.0
6.12,0.7845000000000002,0.0,0.0,0.3,0.0
6.13,0.7875000000000002,0.0,0.0,0.3,0.0
6.140000000000001,0.7905000000000002,0.0,0.0,0.3,0.0
6.15,0.7935000000000002,0.0,0.0,0.3,0.0
6.16,0.7965000000000002,0.0,0.0,0.3,0.0
6.17,0.7995000000000002,0.0,0.0,0.3,0.0
6.18,0.8025000000000002,0.0,0.0,0.3,0.0
6.19,0.8055000000000002,0.0,0.0,0.3,0.0
6.2,0.8085000000000002,0.0,0.0,0.3,0.0
6.21,0.8115000000000002,0.0,0.0,0.3,0.0
6.22,0.8145000000000002,0.0,0.0,0.3,0.0
6.23,0.8175000000000002,0.0,0.0,0.3,0.0
6.24,0.8205000000000002,0.0,0.0,0.3,0.0
6.25,0.8235000000000002,0.0,0.0,0.3,0.0
6.26,0.8265000000000002,0.0,0.0,0.3,0.0
6.2700000000000005,0.8295000000000002,0.0,0.0,0.3,0.0
6.28,0.8325000000000002,0.0,0.0,0.3,0.0
6.29,0.8355000000000002,0.0,0.0,0.3,0.0
6.3,0.8385000000000002,0.0,0.0,0.3,0.0
6.3100000000000005,0.8415000000000002,0.0,0.0,0.3,0.0
6.32,0.8445000000000003,0.0,0.0,0.3,0.0
6.33,0.8475000000000003,0.0,0.0,0.3,0.0
6.34,0.8505000000000003,0.0,0.0,0.3,0.0
6.3500000000000005,0.8535000000000003,0.0,0.0,0.3,0.0
6.36,0.8565000000000003,0.0,0.0,0.3,0.0
6.37,0.8595000000000003,0.0,0.0,0.3,0.0
6.38,0.8625000000000003,0.0,0.0,0.3,0.0
6.390000000000001,0.8655000000000003,0.0,0.0,0.3,0.0
6.4,0.8685000000000003,0.0,0.0,0.3,0.0
6.41,0.8715000000000003,0.0,0.0,0.3,0.0
6.42,0.8745000000000003,0.0,0.0,0.3,0.0
6.43,0.8775000000000003,0.0,0.0,0.3,0.0
6.44,0.8805000000000003,0.0,0.0,0.3,0.0
6.45,0.8835000000000003,0.0,0.0,0.3,0.0
6.46,0.8865000000000003,0.0,0.0,0.3,0.0
6.47,0.8895000000000003,0.0,0.0,0.3,0.0
6.48,0.8925000000000003,0.0,0.0,0.3,0.0
6.49,0.8955000000000003,0.0,0.0,0.3,0.0
6.5,0.8985000000000003,0.0,0.0,0.3,0.0
6.51,0.9015000000000003,0.0,0.0,0.3,0.0
6.5200000000000005,0.9045000000000003,0.0,0.0,0.3,0.0
6.53,0.9075000000000003,0.0,0.0,0.3,0.0
6.54,0.9105000000000003,0.0,0.0,0.3,0.0
6.55,0.9135000000000003,0.0,0.0,0.3,0.0
6.5600000000000005,0.9165000000000003,0.0,0.0,0.3,0.0
6.57,0.9195000000000003,0.0,0.0,0.3,0.0
6.58,0.9225000000000003,0.0,0.0,0.3,0.0
6.59,0.9255000000000003,0.0,0.0,0.3,0.0
6.6000000000000005,0.9285000000000003,0.0,0.0,0.3,0.0
6.61,0.9315000000000003,0.0,0.0,0.3,0.0
6.62,0.9345000000000003,0.0,0.0,0.3,0.0
6.63,0.9375000000000003,0.0,0.0,0.3,0.0
6.640000000000001,0.9405000000000003,0.0,0.0,0.3,0.0
6.65,0.9435000000000003,0.0,0.0,0.3,0.0
6.66,0.9465000000000003,0.0,0.0,0.3,0.0
6.67,0.9495000000000003,0.0,0.0,0.3,0.0
6.68,0.9525000000000003,0.0,0.0,0.3,0.0
6.69,0.9555000000000003,0.0,0.0,0.3,0.0
6.7,0.9585000000000004,0.0,0.0,0.3,0.0
6.71,0.9615000000000004,0.0,0.0,0.3,0.0
6.72,0.9645000000000004,0.0,0.0,0.3,0.0
6.73,0.9675000000000004,0.0,0.0,0.3,0.0
6.74,0.9705000000000004,0.0,0.0,0.3,0.0
6.75,0.9735000000000004,0.0,0.0,0.3,0.0
6.76,0.9765000000000004,0.0,0.0,0.3,0.0
6.7700000000000005,0.9795000000000004,0.0,0.0,0.3,0.0
6.78,0.9825000000000004,0.0,0.0,0.3,0.0
6.79,0.9855000000000004,0.0,0.0,0.3,0.0
6.8,0.9885000000000004,0.0,0.0,0.3,0.0
6.8100000000000005,0.9915000000000004,0.0,0.0,0.3,0.0
6.82,0.9945000000000004,0.0,0.0,0.3,0.0
6.83,0.9975000000000004,0.0,0.0,0.3,0.0
6.84,1.0005000000000004,0.0,0.0,0.3,0.0
6.8500000000000005,1.0035000000000003,0.0,0.0,0.3,0.0
6.86,1.0065000000000002,0.0,0.0,0.3,0.0
6.87,1.0095,0.0,0.0,0.3,0.0
6.88,1.0125,0.0,0.0,0.3,0.0
6.890000000000001,1.0154999999999998,0.0,0.0,0.3,0.0
6.9,1.0184999999999997,0.0,0.0,0.3,0.0
6.91,1.0214999999999996,0.0,0.0,0.3,0.0
6.92,1.0244999999999995,0.0,0.0,0.3,0.0
6.93,1.0274999999999994,0.0,0.0,0.3,0.0
6.94,1.0304999999999993,0.0,0.0,0.3,0.0
6.95,1.0334999999999992,0.0,0.0,0.3,0.0
6.96,1.036499999999999,0.0,0.0,0.3,0.0
6.97,1.039499999999999,0.0,0.0,0.3,0.0
6.98,1.0424999999999989,0.0,0.0,0.3,0.0
6.99,1.0454999999999988,0.0,0.0,0.3,0.0
7.0,1.0484999999999987,0.0,0.0,0.3,0.0
7.01,1.0514999999999985,0.0,0.0,0.3,0.0
7.0200000000000005,1.0544999999999984,0.0,0.0,0.3,0.0
7.03,1.0574999999999983,0.0,0.0,0.3,0.0
7.04,1.0604999999999982,0.0,0.0,0.3,0.0
7.05,1.0634999999999981,0.0,0.0,0.3,0.0
7.0600000000000005,1.066499999999998,0.0,0.0,0.3,0.0
7.07,1.069499999999998,0.0,0.0,0.3,0.0
7.08,1.0724999999999978,0.0,0.0,0.3,0.0
7.09,1.0754999999999977,0.0,0.0,0.3,0.0
7.1000000000000005,1.0784999999999976,0.0,0.0,0.3,0.0
7.11,1.0814999999999975,0.0,0.0,0.3,0.0
7.12,1.0844999999999974,0.0,0.0,0.3,0.0
7.13,1.0874999999999972,0.0,0.0,0.3,0.0
7.140000000000001,1.0904999999999971,0.0,0.0,0.3,0.0
7.15,1.093499999999997,0.0,0.0,0.3,0.0
7.16,1.096499999999997,0.0,0.0,0.3,0.0
7.17,1.0994999999999968,0.0,0.0,0.3,0.0
7.18,1.1024999999999967,0.0,0.0,0.3,0.0
7.19,1.1054999999999966,0.0,0.0,0.3,0.0
7.2,1.1084999999999965,0.0,0.0,0.3,0.0
7.21,1.1114999999999964,0.0,0.0,0.3,0.0
7.22,1.1144999999999963,0.0,0.0,0.3,0.0
7.23,1.1174999999999962,0.0,0.0,0.3,0.0
7.24,1.120499999999996,0.0,0.0,0.3,0.0
7.25,1.123499999999996,0.0,0.0,0.3,0.0
7.26,1.1264999999999958,0.0,0.0,0.3,0.0
7.2700000000000005,1.1294999999999957,0.0,0.0,0.3,0.0
7.28,1.1324999999999956,0.0,0.0,0.3,0.0
7.29,1.1354999999999955,0.0,0.0,0.3,0.0
7.3,1.1384999999999954,0.0,0.0,0.3,0.0
7.3100000000000005,1.1414999999999953,0.0,0.0,0.3,0.0
7.32,1.1444999999999952,0.0,0.0,0.3,0.0
7.33,1.147499999999995,0.0,0.0,0.3,0.0
7.34,1.150499999999995,0.0,0.0,0.3,0.0
7.3500000000000005,1.1534999999999949,0.0,0.0,0.3,0.0
7.36,1.1564999999999948,0.0,0.0,0.3,0.0
7.37,1.1594999999999946,0.0,0.0,0.3,0.0
7.38,1.1624999999999945,0.0,0.0,0.3,0.0
7.390000000000001,1.1654999999999944,0.0,0.0,0.3,0.0
7.4,1.1684999999999943,0.0,0.0,0.3,0.0
7.41,1.1714999999999942,0.0,0.0,0.3,0.0
7.42,1.174499999999994,0.0,0.0,0.3,0.0
7.43,1.177499999999994,0.0,0.0,0.3,0.0
7.44,1.1804999999999939,0.0,0.0,0.3,0.0
7.45,1.1834999999999938,0.0,0.0,0.3,0.0
7.46,1.1864999999999937,0.0,0.0,0.3,0.0
7.47,1.1894999999999936,0.0,0.0,0.3,0.0
7.48,1.1924999999999935,0.0,0.0,0.3,0.0
7.49,1.1954999999999933,0.0,0.0,0.3,0.0
7.5,1.1984999999999932,0.0,0.0,0.3,0.0
7.51,1.2014999999999931,0.0,0.0,0.3,0.0
7.5200000000000005,1.204499999999993,0.0,0.0,0.3,0.0
7.53,1.207499999999993,0.0,0.0,0.3,0.0
7.54,1.2104999999999928,0.0,0.0,0.3,0.0
7.55,1.2134999999999927,0.0,0.0,0.3,0.0
7.5600000000000005,1.2164999999999926,0.0,0.0,0.3,0.0
7.57,1.2194999999999925,0.0,0.0,0.3,0.0
7.58,1.2224999999999924,0.0,0.0,0.3,0.0
7.59,1.2254999999999923,0.0,0.0,0.3,0.0
7.6000000000000005,1.2284999999999922,0.0,0.0,0.3,0.0
7.61,1.231499999999992,0.0,0.0,0.3,0.0
7.62,1.234499999999992,0.0,0.0,0.3,0.0
7.63,1.2374999999999918,0.0,0.0,0.3,0.0
7.640000000000001,1.2404999999999917,0.0,0.0,0.3,0.0
7.65,1.2434999999999916,0.0,0.0,0.3,0.0
7.66,1.2464999999999915,0.0,0.0,0.3,0.0
7.67,1.2494999999999914,0.0,0.0,0.3,0.0
7.68,1.2524999999999913,0.0,0.0,0.3,0.0
7.69,1.2554999999999912,0.0,0.0,0.3,0.0
7.7,1.258499999999991,0.0,0.0,0.3,0.0
7.71,1.261499999999991,0.0,0.0,0.3,0.0
7.72,1.2644999999999909,0.0,0.0,0.3,0.0
7.73,1.2674999999999907,0.0,0.0,0.3,0.0
7.74,1.2704999999999906,0.0,0.0,0.3,0.0
7.75,1.2734999999999905,0.0,0.0,0.3,0.0
7.76,1.2764999999999904,0.0,0.0,0.3,0.0
7.7700000000000005,1.2794999999999903,0.0,0.0,0.3,0.0
7.78,1.2824999999999902,0.0,0.0,0.3,0.0
7.79,1.28549999999999,0.0,0.0,0.3,0.0
7.8,1.28849999999999,0.0,0.0,0.3,0.0
7.8100000000000005,1.2914999999999899,0.0,0.0,0.3,0.0
7.82,1.2944999999999898,0.0,0.0,0.3,0.0
7.83,1.2974999999999897,0.0,0.0,0.3,0.0
7.84,1.3004999999999896,0.0,0.0,0.3,0.0
7.8500000000000005,1.3034999999999894,0.0,0.0,0.3,0.0
7.86,1.3064999999999893,0.0,0.0,0.3,0.0
7.87,1.3094999999999892,0.0,0.0,0.3,0.0
7.88,1.3124999999999891,0.0,0.0,0.3,0.0
7.890000000000001,1.315499999999989,0.0,0.0,0.3,0.0
7.9,1.318499999999989,0.0,0.0,0.3,0.0
7.91,1.3214999999999888,0.0,0.0,0.3,0.0
7.92,1.3244999999999887,0.0,0.0,0.3,0.0
7.930000000000001,1.3274999999999886,0.0,0.0,0.3,0.0
7.94,1.3304999999999885,0.0,0.0,0.3,0.0
7.95,1.3334999999999884,0.0,0.0,0.3,0.0
7.96,1.3364999999999883,0.0,0.0,0.3,0.0
7.97,1.3394999999999881,0.0,0.0,0.3,0.0
7.98,1.342499999999988,0.0,0.0,0.3,0.0
7.99,1.345499999999988,0.0,0.0,0.3,0.0
8.0,1.3484999999999878,0.0,0.0,0.3,0.0
8.01,1.3514999999999877,0.0,0.0,0.3,0.0
8.02,1.3544999999999876,0.0,0.0,0.3,0.0
8.03,1.3574999999999875,0.0,0.0,0.3,0.0
8.040000000000001,1.3604999999999874,0.0,0.0,0.3,0.0
8.05,1.3634999999999873,0.0,0.0,0.3,0.0
8.06,1.3664999999999872,0.0,0.0,0.3,0.0
8.07,1.369499999999987,0.0,0.0,0.3,0.0
8.08,1.372499999999987,0.0,0.0,0.3,0.0
8.09,1.3754999999999868,0.0,0.0,0.3,0.0
8.1,1.3784999999999867,0.0,0.0,0.3,0.0
8.11,1.3814999999999866,0.0,0.0,0.3,0.0
8.120000000000001,1.3844999999999865,0.0,0.0,0.3,0.0
8.13,1.3874999999999864,0.0,0.0,0.3,0.0
8.14,1.3904999999999863,0.0,0.0,0.3,0.0
8.15,1.3934999999999862,0.0,0.0,0.3,0.0
8.16,1.396499999999986,0.0,0.0,0.3,0.0
8.17,1.399499999999986,0.0,0.0,0.3,0.0
8.18,1.4024999999999859,0.0,0.0,0.3,0.0
8.19,1.4054999999999858,0.0,0.0,0.3,0.0
8.2,1.4084999999999857,0.0,0.0,0.3,0.0
8.21,1.4114999999999855,0.0,0.0,0.3,0.0
8.22,1.4144999999999854,0.0,0.0,0.3,0.0
8.23,1.4174999999999853,0.0,0.0,0.3,0.0
8.24,1.4204999999999852,0.0,0.0,0.3,0.0
8.25,1.423499999999985,0.0,0.0,0.3,0.0
8.26,1.426499999999985,0.0,0.0,0.3,0.0
8.27,1.429499999999985,0.0,0.0,0.3,0.0
8.28,1.4324999999999848,0.0,0.0,0.3,0.0
8.290000000000001,1.4354999999999847,0.0,0.0,0.3,0.0
8.3,1.4384999999999846,0.0,0.0,0.3,0.0
8.31,1.4414999999999845,0.0,0.0,0.3,0.0
8.32,1.4444999999999844,0.0,0.0,0.3,0.0
8.33,1.4474999999999842,0.0,0.0,0.3,0.0
8.34,1.4504999999999841,0.0,0.0,0.3,0.0
8.35,1.453499999999984,0.0,0.0,0.3,0.0
8.36,1.456499999999984,0.0,0.0,0.3,0.0
8.370000000000001,1.4594999999999838,0.0,0.0,0.3,0.0
8.38,1.4624999999999837,0.0,0.0,0.3,0.0
8.39,1.4654999999999836,0.0,0.0,0.3,0.0
8.4,1.4684999999999835,0.0,0.0,0.3,0.0
8.41,1.4714999999999834,0.0,0.0,0.3,0.0
8.42,1.4744999999999833,0.0,0.0,0.3,0.0
8.43,1.4774999999999832,0.0,0.0,0.3,0.0
8.44,1.480499999999983,0.0,0.0,0.3,0.0
8.45,1.483499999999983,0.0,0.0,0.3,0.0
8.46,1.4864999999999828,0.0,0.0,0.3,0.0
8.47,1.4894999999999827,0.0,0.0,0.3,0.0
8.48,1.4924999999999826,0.0,0.0,0.3,0.0
8.49,1.4954999999999825,0.0,0.0,0.3,0.0
8.5,1.4984999999999824,0.0,0.0,0.3,0.0
8.51,1.5014999999999823,0.0,0.0,0.3,0.0
8.52,1.5044999999999822,0.0,0.0,0.3,0.0
8.53,1.507499999999982,0.0,0.0,0.3,0.0
8.540000000000001,1.510499999999982,0.0,0.0,0.3,0.0
8.55,1.5134999999999819,0.0,0.0,0.3,0.0
8.56,1.5164999999999818,0.0,0.0,0.3,0.0
8.57,1.5194999999999816,0.0,0.0,0.3,0.0
8.58,1.5224999999999815,0.0,0.0,0.3,0.0
8.59,1.5254999999999814,0.0,0.0,0.3,0.0
8.6,1.5284999999999813,0.0,0.0,0.3,0.0
8.61,1.5314999999999812,0.0,0.0,0.3,0.0
8.620000000000001,1.534499999999981,0.0,0.0,0.3,0.0
8.63,1.537499999999981,0.0,0.0,0.3,0.0
8.64,1.5404999999999809,0.0,0.0,0.3,0.0
8.65,1.5434999999999808,0.0,0.0,0.3,0.0
8.66,1.5464999999999807,0.0,0.0,0.3,0.0
8.67,1.5494999999999806,0.0,0.0,0.3,0.0
8.68,1.5524999999999805,0.0,0.0,0.3,0.0
8.69,1.5554999999999803,0.0,0.0,0.3,0.0
8.700000000000001,1.5584999999999802,0.0,0.0,0.3,0.0
8.71,1.5614999999999801,0.0,0.0,0.3,0.0
8.72,1.56449999999998,0.0,0.0,0.3,0.0
8.73,1.56749999999998,0.0,0.0,0.3,0.0
8.74,1.5704999999999798,0.0,0.0,0.3,0.0
8.75,1.5734999999999797,0.0,0.0,0.3,0.0
8.76,1.5764999999999796,0.0,0.0,0.3,0.0
8.77,1.5794999999999795,0.0,0.0,0.3,0.0
8.78,1.5824999999999794,0.0,0.0,0.3,0.0
8.790000000000001,1.5854999999999793,0.0,0.0,0.3,0.0
8.8,1.5884999999999792,0.0,0.0,0.3,0.0
8.81,1.591499999999979,0.0,0.0,0.3,0.0
8.82,1.594499999999979,0.0,0.0,0.3,0.0
8.83,1.5974999999999788,0.0,0.0,0.3,0.0
8.84,1.6004999999999787,0.0,0.0,0.3,0.0
8.85,1.6034999999999786,0.0,0.0,0.3,0.0
8.86,1.6064999999999785,0.0,0.0,0.3,0.0
8.870000000000001,1.6094999999999784,0.0,0.0,0.3,0.0
8.88,1.6124999999999783,0.0,0.0,0.3,0.0
8.89,1.6154999999999782,0.0,0.0,0.3,0.0
8.9,1.618499999999978,0.0,0.0,0.3,0.0
8.91,1.621499999999978,0.0,0.0,0.3,0.0
8.92,1.6244999999999779,0.0,0.0,0.3,0.0
8.93,1.6274999999999777,0.0,0.0,0.3,0.0
8.94,1.6304999999999776,0.0,0.0,0.3,0.0
8.950000000000001,1.6334999999999775,0.0,0.0,0.3,0.0
8.96,1.6364999999999774,0.0,0.0,0.3,0.0
8.97,1.6394999999999773,0.0,0.0,0.3,0.0
8.98,1.6424999999999772,0.0,0.0,0.3,0.0
8.99,1.645499999999977,0.0,0.0,0.3,0.0
9.0,1.648499999999977,0.0,0.0,0.3,0.0
9.01,1.6514999999999769,0.0,0.0,0.3,0.0
9.02,1.6544999999999768,0.0,0.0,0.3,0.0
9.03,1.6574999999999767,0.0,0.0,0.3,0.0
9.040000000000001,1.6604999999999766,0.0,0.0,0.3,0.0
9.05,1.6634999999999764,0.0,0.0,0.3,0.0
9.06,1.6664999999999763,0.0,0.0,0.3,0.0
9.07,1.6694999999999762,0.0,0.0,0.3,0.0
9.08,1.6724999999999761,0.0,0.0,0.3,0.0
9.09,1.675499999999976,0.0,0.0,0.3,0.0
9.1,1.678499999999976,0.0,0.0,0.3,0.0
9.11,1.6814999999999758,0.0,0.0,0.3,0.0
9.120000000000001,1.6844999999999757,0.0,0.0,0.3,0.0
9.13,1.6874999999999756,0.0,0.0,0.3,0.0
9.14,1.6904999999999755,0.0,0.0,0.3,0.0
9.15,1.6934999999999754,0.0,0.0,0.3,0.0
9.16,1.6964999999999753,0.0,0.0,0.3,0.0
9.17,1.6994999999999751,0.0,0.0,0.3,0.0
9.18,1.702499999999975,0.0,0.0,0.3,0.0
9.19,1.705499999999975,0.0,0.0,0.3,0.0
9.200000000000001,1.7084999999999748,0.0,0.0,0.3,0.0
9.21,1.7114999999999747,0.0,0.0,0.3,0.0
9.22,1.7144999999999746,0.0,0.0,0.3,0.0
9.23,1.7174999999999745,0.0,0.0,0.3,0.0
9.24,1.7204999999999744,0.0,0.0,0.3,0.0
9.25,1.7234999999999743,0.0,0.0,0.3,0.0
9.26,1.7264999999999742,0.0,0.0,0.3,0.0
9.27,1.729499999999974,0.0,0.0,0.3,0.0
9.28,1.732499999999974,0.0,0.0,0.3,0.0
9.290000000000001,1.7354999999999738,0.0,0.0,0.3,0.0
9.3,1.7384999999999737,0.0,0.0,0.3,0.0
9.31,1.7414999999999736,0.0,0.0,0.3,0.0
9.32,1.7444999999999735,0.0,0.0,0.3,0.0
9.33,1.7474999999999734,0.0,0.0,0.3,0.0
9.34,1.7504999999999733,0.0,0.0,0.3,0.0
9.35,1.7534999999999732,0.0,0.0,0.3,0.0
9.36,1.756499999999973,0.0,0.0,0.3,0.0
9.370000000000001,1.759499999999973,0.0,0.0,0.3,0.0
9.38,1.7624999999999729,0.0,0.0,0.3,0.0
9.39,1.7654999999999728,0.0,0.0,0.3,0.0
9.4,1.7684999999999726,0.0,0.0,0.3,0.0
9.41,1.7714999999999725,0.0,0.0,0.3,0.0
9.42,1.7744999999999724,0.0,0.0,0.3,0.0
9.43,1.7774999999999723,0.0,0.0,0.3,0.0
9.44,1.7804999999999722,0.0,0.0,0.3,0.0
9.450000000000001,1.783499999999972,0.0,0.0,0.3,0.0
9.46,1.786499999999972,0.0,0.0,0.3,0.0
9.47,1.789499999999972,0.0,0.0,0.3,0.0
9.48,1.7924999999999718,0.0,0.0,0.3,0.0
9.49,1.7954999999999717,0.0,0.0,0.3,0.0
9.5,1.7984999999999716,0.0,0.0,0.3,0.0
9.51,1.8014999999999715,0.0,0.0,0.3,0.0
9.52,1.8044999999999713,0.0,0.0,0.3,0.0
9.53,1.8074999999999712,0.0,0.0,0.3,0.0
9.540000000000001,1.8104999999999711,0.0,0.0,0.3,0.0
9.55,1.813499999999971,0.0,0.0,0.3,0.0
9.56,1.816499999999971,0.0,0.0,0.3,0.0
9.57,1.8194999999999708,0.0,0.0,0.3,0.0
9.58,1.8224999999999707,0.0,0.0,0.3,0.0
